restaurant_id,name,address,city,state,website_url,price_level,rating,review_count,Maps_link
ChIJhaD7uuy3t4kRbo4VjzjU4M0,Supra,"1205 11th St NW, Washington, DC 20001",Washington,DC,https://www.supradc.com/,PRICE_LEVEL_EXPENSIVE,4.5,2302,https://maps.google.com/?cid=14835090511942225518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJV6E7A4u3t4kR_5p2Jx0dvTs,Astoria DC,"1521 17th St NW, Washington, DC 20036",Washington,DC,http://www.astoriadc.com/,PRICE_LEVEL_MODERATE,4.4,665,https://maps.google.com/?cid=4304628829889403647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJr8ttJtR754gRK0m2p7YmVN4,Osteria Ester,"629 E Central Blvd, Orlando, FL 32801, USA",Orlando,FL,https://www.osteriaester.com/,,4.5,43,https://maps.google.com/?cid=16020472340403341611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ83YToXx654gRY7kc1uZmWnY,RusTeak Thornton Park,"101 S Eola Dr Suite 103, Orlando, FL 32801, USA",Orlando,FL,http://rusteakthorntonpark.com/,PRICE_LEVEL_MODERATE,4.4,1232,https://maps.google.com/?cid=8528241986000173411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJU1-gmcl_54gRsS7XERw7bzE,Ole Red,"8417 International Dr, Orlando, FL 32819, USA",Orlando,FL,https://olered.com/orlando?utm_campaign=oro&utm_medium=organicsearch&utm_source=googlemybusiness&utm_audience=tofu_googlemybusiness&utm_content=brandstory_google_my_business_website_link,PRICE_LEVEL_MODERATE,4.6,5490,https://maps.google.com/?cid=3562130822017789617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJqRFd3kp-54gRVuMLd3a4vNo,Cuba Libre Restaurant & Rum Bar,"9101 International Dr, Orlando, FL 32819, USA",Orlando,FL,https://www.cubalibrerestaurant.com/en/orlando/,PRICE_LEVEL_EXPENSIVE,4.3,4339,https://maps.google.com/?cid=15761675614832812886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ8R-5_qt754gRX8tDqRpr8wY,City Food Hall - Orlando,"1412 Alden Rd, Orlando, FL 32803, USA",Orlando,FL,https://www.cityfoodhall.com/orlando/,PRICE_LEVEL_MODERATE,4.1,1720,https://maps.google.com/?cid=500861745821371231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJQ6Auaqdx54gRdqu6mCKz0aE,Luca Turci Italian Restaurant,"153 E Morse Blvd, Winter Park, FL 32789, USA",Orlando,FL,https://lucaturcirestaurant.com/,,4.8,1047,https://maps.google.com/?cid=11660297871411555190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ22O7pXJj54gR1zQXhwmLlPk,Rock & Brews,"6897 S Semoran Blvd, Orlando, FL 32822, USA",Orlando,FL,https://www.rockandbrews.com/orlando,PRICE_LEVEL_MODERATE,4.5,5777,https://maps.google.com/?cid=17984152085034644695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJOS5BL1N-54gR9kdt44cA2To,Joe's Crab Shack,"8400 International Dr, Orlando, FL 32819, USA",Orlando,FL,https://www.joescrabshack.com/location/joes-crab-shack-orlando-intl-drive/,PRICE_LEVEL_MODERATE,4.2,5501,https://maps.google.com/?cid=4240421107782207478&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJF6qHIhFj54gRkP7ar_WhLbM,Bonefish Grill,"5463 Gateway Village Cir, Orlando, FL 32812, USA",Orlando,FL,https://locations.bonefishgrill.com/florida/orlando/5463-gateway-village-circle?y_source=1_MTU1MDI4NjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,PRICE_LEVEL_MODERATE,4.5,3496,https://maps.google.com/?cid=12911153783330504336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJFUFWG0l754gRvGN2n-C0It8,The Tavern Bar & Tacos,"75 E Colonial Dr, Orlando, FL 32801, USA",Orlando,FL,https://thetavernorlando.com/?utm_source=omg-gbp&utm_medium=webclick,PRICE_LEVEL_INEXPENSIVE,4.7,765,https://maps.google.com/?cid=16078612496507102140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJOwkr93R754gRwukRdzlSJgM,Otto’s High Dive,"2304 E Robinson St, Orlando, FL 32803, USA",Orlando,FL,http://ottoshd.com/,,4.5,641,https://maps.google.com/?cid=226959237993064898&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJXYM02Kh-54gR59eLUg--35U,The Capital Grille,"4200 Conroy Rd A146, Orlando, FL 32839, USA",Orlando,FL,https://www.thecapitalgrille.com/locations/fl/orlando/orlando-millenia/8054?cmpid=br:tcg_ag:ie_ch:loc_ca:TCGGMB_sn:gmb_gt:orlando-fl-8054_pl:locurl_rd:1049,PRICE_LEVEL_VERY_EXPENSIVE,4.6,2182,https://maps.google.com/?cid=10799559404476422119&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
